	TargetID	DrugID	Highest_status	MOA
9749	T00884	D06BBI	Investigative	Inhibitor
9750	T56923	D06BBI	Investigative	Inhibitor
9751	T00884	D09FHA	Investigative	Inhibitor
9752	T56923	D09FHA	Investigative	Inhibitor
9753	T56923	D05OUY	Investigative	Inhibitor
9754	T00884	D05OUY	Investigative	Inhibitor
9755	T18876	D0TA0L	Investigative	Inhibitor
9756	T85467	D0TA0L	Investigative	Inhibitor
9757	T99954	D0TA0L	Investigative	Inhibitor
9758	T18477	D0T4MS	Investigative	Inhibitor
9759	T83011	D05LMT	Investigative	Inhibitor
9760	T83875	D0A4IY	Investigative	Inhibitor
9761	T83011	D0A4IY	Investigative	Inhibitor
9762	T83875	D0V3NT	Investigative	Inhibitor
9763	T83011	D0V3NT	Investigative	Inhibitor
9764	T99954	D0Y1IF	Investigative	Inhibitor
9765	T00884	D0W1WQ	Investigative	Inhibitor
9766	T56923	D0W1WQ	Investigative	Inhibitor
9767	T00884	D00IPO	Investigative	Inhibitor
9768	T84621	D04IBH	Investigative	Inhibitor
9769	T13260	D04IBH	Investigative	Inhibitor
9770	T31391	D0O9RD	Investigative	Inhibitor
9771	T89041	D04ISG	Investigative	Inhibitor
9772	T84621	D04ISG	Investigative	Inhibitor
9773	T16691	D02LFU	Investigative	Inhibitor
9774	T84621	D00DUJ	Investigative	Inhibitor
9775	T13260	D0G6QL	Investigative	Inhibitor
9776	T84621	D0G6QL	Investigative	Inhibitor
9777	T13260	D03KLN	Investigative	Inhibitor
9778	T84621	D03KLN	Investigative	Inhibitor
9779	T76685	D0V3YB	Investigative	Inhibitor
9780	T37693	D0V3YB	Investigative	Inhibitor
9781	T84621	D0M9VK	Investigative	Inhibitor
9782	T84621	D07JCO	Investigative	Inhibitor
9783	T84621	D07NAH	Investigative	Inhibitor
9784	T84621	D0L8KL	Investigative	Inhibitor
9785	T64830	D02IXC	Investigative	Inhibitor
9786	T53024	D02IXC	Investigative	Inhibitor
9787	T64830	D0O4GU	Investigative	Inhibitor
9788	T53024	D0O4GU	Investigative	Inhibitor
9789	T64567	D04POB	Investigative	Inhibitor
9790	T16987	D04POB	Investigative	Inhibitor
9791	T20401	D04POB	Investigative	Inhibitor
9792	T13201	D0RK7J	Investigative	Inhibitor
9793	T20401	D0RK7J	Investigative	Inhibitor
9794	T16987	D0RK7J	Investigative	Inhibitor
9795	T64567	D0RK7J	Investigative	Inhibitor
9796	T13201	D0N8LR	Investigative	Inhibitor
9797	T16987	D0N8LR	Investigative	Inhibitor
9798	T20401	D0N8LR	Investigative	Inhibitor
9799	T64567	D0N8LR	Investigative	Inhibitor
9800	T30082	D04GTP	Investigative	Inhibitor
9801	T99799	D04GTP	Investigative	Inhibitor
9802	T94324	D00SEE	Investigative	Inhibitor
9803	T51191	D00SEE	Investigative	Inhibitor
9804	T28887	D00SEE	Investigative	Inhibitor
9805	T65755	D00SEE	Investigative	Inhibitor
9806	T63816	D00SEE	Investigative	Inhibitor
9807	T22274	D00SEE	Investigative	Inhibitor
9808	T68547	D00SEE	Investigative	Inhibitor
9809	T94324	D0XZ9Q	Investigative	Inhibitor
9810	T51191	D0XZ9Q	Investigative	Inhibitor
9811	T65755	D0XZ9Q	Investigative	Inhibitor
9812	T22274	D0XZ9Q	Investigative	Inhibitor
9813	T68547	D0XZ9Q	Investigative	Inhibitor
9814	T63816	D0XZ9Q	Investigative	Inhibitor
9815	T28887	D0XZ9Q	Investigative	Inhibitor
9816	T28887	D0B3ZM	Investigative	Inhibitor
9817	T63816	D0B3ZM	Investigative	Inhibitor
9818	T68547	D0B3ZM	Investigative	Inhibitor
9819	T22274	D0B3ZM	Investigative	Inhibitor
9820	T65755	D0B3ZM	Investigative	Inhibitor
9821	T51191	D0B3ZM	Investigative	Inhibitor
9822	T94324	D0B3ZM	Investigative	Inhibitor
9823	T28887	D0D2KE	Investigative	Inhibitor
9824	T68547	D0D2KE	Investigative	Inhibitor
9825	T22274	D0D2KE	Investigative	Inhibitor
9826	T63816	D0D2KE	Investigative	Inhibitor
9827	T65755	D0D2KE	Investigative	Inhibitor
9828	T51191	D0D2KE	Investigative	Inhibitor
9829	T94324	D0D2KE	Investigative	Inhibitor
9830	T28887	D09YBN	Investigative	Inhibitor
9831	T63816	D09YBN	Investigative	Inhibitor
9832	T68547	D09YBN	Investigative	Inhibitor
9833	T22274	D09YBN	Investigative	Inhibitor
9834	T16691	D0KD8D	Investigative	Inhibitor
9835	T07217	D02TVS	Investigative	Inhibitor
9836	T21507	D02TVS	Investigative	Inhibitor
9837	T07217	D07OKT	Investigative	Inhibitor
9838	T07217	D05JAH	Investigative	Inhibitor
9839	T21507	D05JAH	Investigative	Inhibitor
9840	T21507	D00ORM	Investigative	Inhibitor
9841	T07217	D00ORM	Investigative	Inhibitor
9842	T06046	D0X6MB	Investigative	Inhibitor
9843	T02703	D0X6MB	Investigative	Inhibitor
9844	T16117	D0X6MB	Investigative	Inhibitor
9845	T16117	D0J7NS	Investigative	Inhibitor
9846	T02703	D0J7NS	Investigative	Inhibitor
9847	T06046	D0J7NS	Investigative	Inhibitor
9848	T02703	D0D9LT	Investigative	Inhibitor
9849	T16117	D0D9LT	Investigative	Inhibitor
9850	T06046	D0D9LT	Investigative	Inhibitor
9851	T02703	D02EOF	Investigative	Inhibitor
9852	T16117	D02EOF	Investigative	Inhibitor
9853	T06046	D02EOF	Investigative	Inhibitor
9854	T02703	D00KOE	Investigative	Inhibitor
9855	T16117	D00KOE	Investigative	Inhibitor
9856	T07217	D0C1DG	Investigative	Inhibitor
9857	T21507	D0C1DG	Investigative	Inhibitor
9858	T07217	D0Y8JN	Investigative	Inhibitor
9859	T07217	D03DUX	Investigative	Inhibitor
9860	T07217	D05GVL	Investigative	Inhibitor
9861	T13201	D09JHA	Investigative	Inhibitor
9862	T64567	D09JHA	Investigative	Inhibitor
9863	T20401	D09JHA	Investigative	Inhibitor
9864	T64567	D0T6ZX	Investigative	Inhibitor
9865	T20401	D0T6ZX	Investigative	Inhibitor
9866	T56923	D00IPO	Investigative	Inhibitor
9867	T56923	D0O5YE	Investigative	Inhibitor
9868	T00884	D0O5YE	Investigative	Inhibitor
9869	T00884	D08BRR	Investigative	Inhibitor
9870	T56923	D08BRR	Investigative	Inhibitor
9871	T00884	D00PWV	Investigative	Inhibitor
9872	T56923	D00PWV	Investigative	Inhibitor
9873	T00884	D0F8YO	Investigative	Inhibitor
9874	T56923	D0F8YO	Investigative	Inhibitor
9875	T99799	D0X4HG	Investigative	Inhibitor
9876	T30082	D0X4HG	Investigative	Inhibitor
9877	T22939	D05CND	Investigative	Inhibitor
9878	T06273	D0E0QT	Investigative	Inhibitor
9879	T06273	D0O0GA	Investigative	Inhibitor
9880	T06273	D07BBR	Investigative	Inhibitor
9881	T06273	D04ATU	Investigative	Inhibitor
9882	T06273	D04UPQ	Investigative	Inhibitor
9883	T67102	D0H3EJ	Investigative	Inhibitor
9884	T73992	D0H3EJ	Investigative	Inhibitor
9885	T65755	D09ZNU	Investigative	Inhibitor
9886	T63816	D09ZNU	Investigative	Inhibitor
9887	T22274	D09ZNU	Investigative	Inhibitor
9888	T68547	D09ZNU	Investigative	Inhibitor
9889	T28887	D09ZNU	Investigative	Inhibitor
9890	T64567	D0K3LN	Investigative	Inhibitor
9891	T16987	D0K3LN	Investigative	Inhibitor
9892	T20401	D0K3LN	Investigative	Inhibitor
9893	T13201	D0K3LN	Investigative	Inhibitor
9894	T64567	D0T2YZ	Investigative	Inhibitor
9895	T20401	D0T2YZ	Investigative	Inhibitor
9896	T16987	D0T2YZ	Investigative	Inhibitor
9897	T64567	D0Q0XO	Investigative	Inhibitor
9898	T20401	D0Q0XO	Investigative	Inhibitor
9899	T16987	D0Q0XO	Investigative	Inhibitor
9900	T13201	D0Q0XO	Investigative	Inhibitor
9901	T16987	D03DAM	Investigative	Inhibitor
9902	T20401	D03DAM	Investigative	Inhibitor
9903	T64567	D03DAM	Investigative	Inhibitor
9904	T20401	D0KB6T	Investigative	Inhibitor
9905	T16987	D0KB6T	Investigative	Inhibitor
9906	T64567	D0KB6T	Investigative	Inhibitor
9907	T13201	D0KB6T	Investigative	Inhibitor
9908	T64567	D00NUK	Investigative	Inhibitor
9909	T20401	D00NUK	Investigative	Inhibitor
9910	T16987	D00NUK	Investigative	Inhibitor
9911	T13201	D00NUK	Investigative	Inhibitor
9912	T16987	D0YD9F	Investigative	Inhibitor
9913	T20401	D0YD9F	Investigative	Inhibitor
9914	T64567	D0YD9F	Investigative	Inhibitor
9915	T13201	D0YD9F	Investigative	Inhibitor
9916	T64567	D09LUD	Investigative	Inhibitor
9917	T20401	D09LUD	Investigative	Inhibitor
9918	T16987	D09LUD	Investigative	Inhibitor
9919	T13201	D09LUD	Investigative	Inhibitor
9920	T16987	D06ZMH	Investigative	Inhibitor
9921	T20401	D06ZMH	Investigative	Inhibitor
9922	T65755	D09YBN	Investigative	Inhibitor
9923	T51191	D09YBN	Investigative	Inhibitor
9924	T94324	D09YBN	Investigative	Inhibitor
9925	T51191	D04HSS	Investigative	Inhibitor
9926	T94324	D04HSS	Investigative	Inhibitor
9927	T68547	D04HSS	Investigative	Inhibitor
9928	T22274	D04HSS	Investigative	Inhibitor
9929	T63816	D04HSS	Investigative	Inhibitor
9930	T65755	D04HSS	Investigative	Inhibitor
9931	T28887	D04HSS	Investigative	Inhibitor
9932	T28887	D05GVY	Investigative	Inhibitor
9933	T22274	D05GVY	Investigative	Inhibitor
9934	T68547	D05GVY	Investigative	Inhibitor
9935	T63816	D05GVY	Investigative	Inhibitor
9936	T65755	D05GVY	Investigative	Inhibitor
9937	T51191	D05GVY	Investigative	Inhibitor
9938	T94324	D05GVY	Investigative	Inhibitor
9939	T22274	D01XWZ	Investigative	Inhibitor
9940	T68547	D01XWZ	Investigative	Inhibitor
9941	T63816	D01XWZ	Investigative	Inhibitor
9942	T65755	D01XWZ	Investigative	Inhibitor
9943	T28887	D01XWZ	Investigative	Inhibitor
9944	T51191	D01XWZ	Investigative	Inhibitor
9945	T94324	D01XWZ	Investigative	Inhibitor
9946	T28887	D05XAN	Investigative	Inhibitor
9947	T68547	D05XAN	Investigative	Inhibitor
9948	T22274	D05XAN	Investigative	Inhibitor
9949	T63816	D05XAN	Investigative	Inhibitor
9950	T65755	D05XAN	Investigative	Inhibitor
9951	T51191	D05XAN	Investigative	Inhibitor
9952	T94324	D05XAN	Investigative	Inhibitor
9953	T94324	D07FJU	Investigative	Inhibitor
9954	T13201	D0T6ZX	Investigative	Inhibitor
9955	T80896	D05YIU	Investigative	Inhibitor
9956	T89534	D05YIU	Investigative	Inhibitor
9957	T89534	D0C6AP	Investigative	Inhibitor
9958	T80896	D0C6AP	Investigative	Inhibitor
9959	T31391	D05LYC	Investigative	Inhibitor
9960	T11072	D02EPZ	Investigative	Inhibitor
9961	T36075	D0XL7R	Investigative	Inhibitor
9962	T09572	D03FJK	Investigative	Inhibitor
9963	T09572	D05TVU	Investigative	Inhibitor
9964	T80975	D02AOT	Investigative	Inhibitor
9965	T92609	D0P4KF	Investigative	Inhibitor
9966	T11072	D0P4KF	Investigative	Inhibitor
9967	T13852	D0N0BN	Investigative	Inhibitor
9968	T13852	D06XMB	Investigative	Inhibitor
9969	T13852	D0D5QS	Investigative	Inhibitor
9970	T89534	D0P0FN	Investigative	Inhibitor
9971	T80896	D0P0FN	Investigative	Inhibitor
9972	T09572	D03SEC	Investigative	Inhibitor
9973	T09572	D01PFN	Investigative	Inhibitor
9974	T09572	D00MSU	Investigative	Inhibitor
9975	T09572	D07HQP	Investigative	Inhibitor
9976	T09572	D01OZL	Investigative	Inhibitor
9977	T09572	D0W7ZM	Investigative	Inhibitor
9978	T09572	D07IUE	Investigative	Inhibitor
9979	T09572	D0G6DS	Investigative	Inhibitor
9980	T09572	D0U1OX	Investigative	Inhibitor
9981	T09572	D0V9KF	Investigative	Inhibitor
9982	T61746	D06FCP	Investigative	Inhibitor
9983	T13852	D00VHN	Investigative	Inhibitor
9984	T94324	D09ZNU	Investigative	Inhibitor
9985	T51191	D09ZNU	Investigative	Inhibitor
9986	T51191	D0R4BS	Investigative	Inhibitor
9987	T94324	D0R4BS	Investigative	Inhibitor
9988	T28887	D0R4BS	Investigative	Inhibitor
9989	T68547	D0R4BS	Investigative	Inhibitor
9990	T22274	D0R4BS	Investigative	Inhibitor
9991	T63816	D0R4BS	Investigative	Inhibitor
9992	T65755	D0R4BS	Investigative	Inhibitor
9993	T51191	D0R5VG	Investigative	Inhibitor
9994	T94324	D0R5VG	Investigative	Inhibitor
9995	T68547	D0R5VG	Investigative	Inhibitor
9996	T22274	D0R5VG	Investigative	Inhibitor
9997	T63816	D0R5VG	Investigative	Inhibitor
9998	T65755	D0R5VG	Investigative	Inhibitor
9999	T28887	D0R5VG	Investigative	Inhibitor
10000	T83193	D0E4FJ	Investigative	Inhibitor
10001	T83193	D0DL4Y	Investigative	Inhibitor
10002	T22274	D0QO0L	Investigative	Inhibitor
10003	T68547	D0QO0L	Investigative	Inhibitor
10004	T63816	D0QO0L	Investigative	Inhibitor
10005	T65755	D0QO0L	Investigative	Inhibitor
10006	T28887	D0QO0L	Investigative	Inhibitor
10007	T51191	D0QO0L	Investigative	Inhibitor
10008	T94324	D0QO0L	Investigative	Inhibitor
10009	T94324	D04ZDI	Investigative	Inhibitor
10010	T51191	D04ZDI	Investigative	Inhibitor
10011	T28887	D04ZDI	Investigative	Inhibitor
10012	T65755	D04ZDI	Investigative	Inhibitor
10013	T63816	D04ZDI	Investigative	Inhibitor
10014	T22274	D04ZDI	Investigative	Inhibitor
10015	T64567	D06ZMH	Investigative	Inhibitor
10016	T13201	D06ZMH	Investigative	Inhibitor
10017	T06273	D0F8ZI	Investigative	Inhibitor
10018	T06273	D05WYN	Investigative	Inhibitor
10019	T06273	D0GJ8U	Investigative	Inhibitor
10020	T16691	D0W2QN	Investigative	Inhibitor
10021	T59626	D0H6YL	Investigative	Inhibitor
10022	T99347	D05FCO	Investigative	Inhibitor
10023	T99347	D0C0FH	Investigative	Inhibitor
10024	T99347	D02KHF	Investigative	Inhibitor
10025	T92072	D00YOM	Investigative	Inhibitor
10026	T77365	D00YOM	Investigative	Inhibitor
10027	T77365	D08SJF	Investigative	Inhibitor
10028	T92072	D08RGW	Investigative	Inhibitor
10029	T77365	D08RGW	Investigative	Inhibitor
10030	T53524	D0M4SY	Investigative	Inhibitor
10031	T67619	D0M4SY	Investigative	Inhibitor
10032	T80975	D0M4SY	Investigative	Inhibitor
10033	T12499	D0M4SY	Investigative	Inhibitor
10034	T40474	D0M4SY	Investigative	Inhibitor
10035	T37848	D0M4SY	Investigative	Inhibitor
10036	T10052	D0M4SY	Investigative	Inhibitor
10037	T15068	D0M4SY	Investigative	Inhibitor
10038	T59102	D0M4SY	Investigative	Inhibitor
10039	T48069	D0M4SY	Investigative	Inhibitor
10040	T58970	D0M4SY	Investigative	Inhibitor
10041	T70176	D0M4SY	Investigative	Inhibitor
10042	T96788	D0M4SY	Investigative	Inhibitor
10043	T75596	D02ADV	Investigative	Inhibitor
10044	T09572	D0N1YW	Investigative	Inhibitor
10045	T09572	D06KLQ	Investigative	Inhibitor
10046	T51191	D07FJU	Investigative	Inhibitor
10047	T65755	D07FJU	Investigative	Inhibitor
10048	T68547	D07FJU	Investigative	Inhibitor
10049	T22274	D07FJU	Investigative	Inhibitor
10050	T63816	D07FJU	Investigative	Inhibitor
10051	T28887	D07FJU	Investigative	Inhibitor
10052	T51191	D0T4IY	Investigative	Inhibitor
10053	T94324	D0T4IY	Investigative	Inhibitor
10054	T22274	D0T4IY	Investigative	Inhibitor
10055	T68547	D0T4IY	Investigative	Inhibitor
10056	T63816	D0T4IY	Investigative	Inhibitor
10057	T65755	D0T4IY	Investigative	Inhibitor
10058	T28887	D0T4IY	Investigative	Inhibitor
10059	T68547	D0Z5KX	Investigative	Inhibitor
10060	T22274	D0Z5KX	Investigative	Inhibitor
10061	T63816	D0Z5KX	Investigative	Inhibitor
10062	T65755	D0Z5KX	Investigative	Inhibitor
10063	T28887	D0Z5KX	Investigative	Inhibitor
10064	T51191	D0Z5KX	Investigative	Inhibitor
10065	T94324	D0Z5KX	Investigative	Inhibitor
10066	T28887	D06XNP	Investigative	Inhibitor
10067	T65755	D06XNP	Investigative	Inhibitor
10068	T63816	D06XNP	Investigative	Inhibitor
10069	T22274	D06XNP	Investigative	Inhibitor
10070	T68547	D06XNP	Investigative	Inhibitor
10071	T94324	D06XNP	Investigative	Inhibitor
10072	T51191	D06XNP	Investigative	Inhibitor
10073	T89515	D0H8AW	Investigative	Inhibitor
10074	T67103	D05MJG	Investigative	Inhibitor
10075	T23355	D05MJG	Investigative	Inhibitor
10076	T13852	D0P1TY	Investigative	Inhibitor
10077	T33489	D03XJE	Investigative	Inhibitor
10078	T09572	D0AU6T	Investigative	Inhibitor
10079	T09572	D08OQO	Investigative	Inhibitor
10080	T09572	D01OYC	Investigative	Inhibitor
10081	T47768	D0F8CV	Investigative	Inhibitor
10082	T58992	D0F8CV	Investigative	Inhibitor
10083	T60693	D0F8CV	Investigative	Inhibitor
10084	T09572	D02QXF	Investigative	Inhibitor
10085	T09572	D05HFC	Investigative	Inhibitor
10086	T09572	D0V2IR	Investigative	Inhibitor
10087	T09572	D0F3VX	Investigative	Inhibitor
10088	T09572	D0K5JA	Investigative	Inhibitor
10089	T09572	D0S7IJ	Investigative	Inhibitor
10090	T09572	D0ES2Y	Investigative	Inhibitor
10091	T09572	D03CDM	Investigative	Inhibitor
10092	T09572	D0I7FK	Investigative	Inhibitor
10093	T09572	D0L4WB	Investigative	Inhibitor
10094	T09572	D07XEA	Investigative	Inhibitor
10095	T09572	D0P4CQ	Investigative	Inhibitor
10096	T11072	D0D2PL	Investigative	Inhibitor
10097	T78709	D0D2PL	Investigative	Inhibitor
10098	T09572	D0D2PL	Investigative	Inhibitor
10099	T09572	D0LJ4Q	Investigative	Inhibitor
10100	T40276	D0X2DH	Investigative	Inhibitor
10101	T12808	D0X2DH	Investigative	Inhibitor
10102	T11388	D05WZF	Investigative	Inhibitor
10103	T68290	D05WZF	Investigative	Inhibitor
10104	T12499	D00NWF	Investigative	Inhibitor
10105	T65864	D00NWF	Investigative	Inhibitor
10106	T52316	D00NWF	Investigative	Inhibitor
10107	T90648	D00NWF	Investigative	Inhibitor
10108	T68547	D04ZDI	Investigative	Inhibitor
10109	T65755	D06VBN	Investigative	Inhibitor
10110	T63816	D06VBN	Investigative	Inhibitor
10111	T68547	D06VBN	Investigative	Inhibitor
10112	T22274	D06VBN	Investigative	Inhibitor
10113	T28887	D06VBN	Investigative	Inhibitor
10114	T94324	D06VBN	Investigative	Inhibitor
10115	T51191	D06VBN	Investigative	Inhibitor
10116	T51426	D0GR9O	Investigative	Inhibitor
10117	T46456	D0GR9O	Investigative	Inhibitor
10118	T13726	D0GR9O	Investigative	Inhibitor
10119	T60077	D0GR9O	Investigative	Inhibitor
10120	T77365	D0J6PQ	Investigative	Inhibitor
10121	T92072	D0D3WR	Investigative	Inhibitor
10122	T77365	D0D3WR	Investigative	Inhibitor
10123	T77365	D04JDQ	Investigative	Inhibitor
10124	T02551	D0H2WQ	Investigative	Inhibitor
10125	T67162	D0H2WQ	Investigative	Inhibitor
10126	T24983	D0H2WQ	Investigative	Inhibitor
10127	T22118	D0H2WQ	Investigative	Inhibitor
10128	T72458	D0Z1QU	Investigative	Inhibitor
10129	T72458	D09HHW	Investigative	Inhibitor
10130	T76369	D02TLP	Investigative	Inhibitor
10131	T76369	D0Z5KQ	Investigative	Inhibitor
10132	T76369	D08AOG	Investigative	Inhibitor
10133	T76369	D05AVX	Investigative	Inhibitor
10134	T30082	D0M2EM	Investigative	Inhibitor
10135	T99799	D0M2EM	Investigative	Inhibitor
10136	T76369	D0Z1WQ	Investigative	Inhibitor
10137	T99799	D0N0HK	Investigative	Inhibitor
10138	T30082	D0N0HK	Investigative	Inhibitor
10139	T76369	D0N0HK	Investigative	Inhibitor
10140	T61722	D0QE3V	Investigative	Inhibitor
10141	T02532	D0D6MO	Investigative	Inhibitor
10142	T02532	D06FTK	Investigative	Inhibitor
10143	T83193	D0X7AM	Investigative	Inhibitor
10144	T64213	D0X7AM	Investigative	Inhibitor
10145	T59626	D0L8VT	Investigative	Inhibitor
10146	T36483	D0QK2E	Investigative	Inhibitor
10147	T65864	D0S9SX	Investigative	Inhibitor
10148	T80896	D0Z0UC	Investigative	Inhibitor
10149	T89534	D0Z0UC	Investigative	Inhibitor
10150	T80896	D0P4SR	Investigative	Inhibitor
10151	T50547	D08AES	Investigative	Inhibitor
10152	T60529	D0M5MI	Investigative	Inhibitor
10153	T67162	D0G8CV	Investigative	Inhibitor
10154	T77365	D02BGA	Investigative	Inhibitor
10155	T92072	D02BGA	Investigative	Inhibitor
10156	T86679	D0O0FP	Investigative	Inhibitor
10157	T77365	D0O0FP	Investigative	Inhibitor
10158	T92072	D0O0FP	Investigative	Inhibitor
10159	T86679	D0Y5TL	Investigative	Inhibitor
10160	T77365	D0Y5TL	Investigative	Inhibitor
10161	T89515	D07XLJ	Investigative	Inhibitor
10162	T67103	D0K5DM	Investigative	Inhibitor
10163	T23355	D0K5DM	Investigative	Inhibitor
10164	T67162	D0R5WX	Investigative	Inhibitor
10165	T78709	D0R5WX	Investigative	Inhibitor
10166	T78709	D05CGI	Investigative	Inhibitor
10167	T78709	D04ZMS	Investigative	Inhibitor
10168	T67162	D04ZMS	Investigative	Inhibitor
10169	T78709	D04JZJ	Investigative	Inhibitor
10170	T26851	D03SHO	Investigative	Inhibitor
10171	T26851	D0Q0HE	Investigative	Inhibitor
10172	T26851	D0G4VH	Investigative	Inhibitor
10173	T26851	D05AIB	Investigative	Inhibitor
10174	T26851	D0R1MR	Investigative	Inhibitor
10175	T26851	D0V0RO	Investigative	Inhibitor
10176	T57392	D01ARE	Investigative	Inhibitor
10177	T37848	D01ARE	Investigative	Inhibitor
10178	T78709	D03LDH	Investigative	Inhibitor
10179	T26851	D00CYF	Investigative	Inhibitor
10180	T26851	D0O2BI	Investigative	Inhibitor
10181	T26851	D0B4JO	Investigative	Inhibitor
10182	T26851	D0PD8G	Investigative	Inhibitor
10183	T26851	D0T0PR	Investigative	Inhibitor
10184	T26851	D02CSO	Investigative	Inhibitor
10185	T26851	D0DR3X	Investigative	Inhibitor
10186	T26851	D0UK9D	Investigative	Inhibitor
10187	T26851	D00BCO	Investigative	Inhibitor
10188	T26851	D01ZRJ	Investigative	Inhibitor
10189	T26851	D02AWT	Investigative	Inhibitor
10190	T26851	D0J3BV	Investigative	Inhibitor
10191	T26851	D0N6LH	Investigative	Inhibitor
10192	T26851	D05LJY	Investigative	Inhibitor
10193	T26851	D0T6ST	Investigative	Inhibitor
10194	T26851	D0R2FS	Investigative	Inhibitor
10195	T20401	D07ZHE	Investigative	Inhibitor
10196	T43920	D07ZHE	Investigative	Inhibitor
10197	T23355	D0H4MB	Investigative	Inhibitor
10198	T67103	D0H4MB	Investigative	Inhibitor
10199	T59328	D0ZH1U	Investigative	Inhibitor
10200	T65864	D0ZH1U	Investigative	Inhibitor
10201	T13260	D0O0BL	Investigative	Inhibitor
10202	T47768	D09KBQ	Investigative	Inhibitor
10203	T52921	D09KBQ	Investigative	Inhibitor
10204	T13201	D03LWY	Investigative	Inhibitor
10205	T64410	D0EJ9B	Investigative	Inhibitor
10206	T20401	D0EJ9B	Investigative	Inhibitor
10207	T53378	D0EJ9B	Investigative	Inhibitor
10208	T43920	D0EJ9B	Investigative	Inhibitor
10209	T11754	D0EJ9B	Investigative	Inhibitor
10210	T13201	D0EJ9B	Investigative	Inhibitor
10211	T20401	D01GNQ	Investigative	Inhibitor
10212	T13201	D01GNQ	Investigative	Inhibitor
10213	T20401	D05PRS	Investigative	Inhibitor
10214	T43920	D05PRS	Investigative	Inhibitor
10215	T43920	D06LVE	Investigative	Inhibitor
10216	T20401	D06LVE	Investigative	Inhibitor
10217	T20401	D08RKK	Investigative	Inhibitor
10218	T13201	D08RKK	Investigative	Inhibitor
10219	T13201	D04FXD	Investigative	Inhibitor
10220	T20401	D07JYF	Investigative	Inhibitor
10221	T20401	D00RJT	Investigative	Inhibitor
10222	T13201	D00RJT	Investigative	Inhibitor
10223	T16691	D02VHJ	Investigative	Inhibitor
10224	T16691	D0Y1LJ	Investigative	Inhibitor
10225	T02703	D08PZX	Investigative	Inhibitor
10226	T16117	D08PZX	Investigative	Inhibitor
10227	T19011	D0GX8F	Investigative	Inhibitor
10228	T76369	D0D0BI	Investigative	Inhibitor
10229	T30082	D0D0BI	Investigative	Inhibitor
10230	T99799	D0D0BI	Investigative	Inhibitor
10231	T76369	D0Y7FX	Investigative	Inhibitor
10232	T76369	D0DW9J	Investigative	Inhibitor
10233	T82028	D09ZSK	Investigative	Inhibitor
10234	T76369	D05EYA	Investigative	Inhibitor
10235	T76369	D03HZT	Investigative	Inhibitor
10236	T76369	D06FFD	Investigative	Inhibitor
10237	T82028	D08BDI	Investigative	Inhibitor
10238	T82028	D0D3OX	Investigative	Inhibitor
10239	T82028	D01ZIP	Investigative	Inhibitor
10240	T76369	D09LSR	Investigative	Inhibitor
10241	T76369	D0CN8Z	Investigative	Inhibitor
10242	T76369	D0BB2U	Investigative	Inhibitor
10243	T76369	D0F3RN	Investigative	Inhibitor
10244	T76369	D0L1ST	Investigative	Inhibitor
10245	T82028	D06AKW	Investigative	Inhibitor
10246	T76369	D0B8YX	Investigative	Inhibitor
10247	T76369	D0UK5A	Investigative	Inhibitor
